Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2006,H-Times-TopLab-HighTemp,Aerated,18,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",22.7,,0,0.576,1,,100,0,,20/06/2006 03:25,20/06/2006 08:29,,20/06/2006 15:01,20/06/2006 16:00,,0.27,0.52,0.4,06:03:00,3.82,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c6-1,Haustrum haustorium,EPFS Rocks,34.7,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",10,,0,0.066,0,,100,0,,19/06/2006 14:00,19/06/2006 14:53,,20/06/2006 16:00,20/06/2006 17:01,,1.05,1.13,1.09,01:54:00,11.21,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c26-1,Haustrum haustorium,EPFS Rocks,46.4,Siphonaria australis,EPFS & Lighthouse Reef,12.8,,0,0.128,0,,80,0.005,,19/06/2006 09:29,19/06/2006 10:53,,20/06/2006 18:42,20/06/2006 19:34,,1.33,1.42,1.37,02:16:00,9.57,1
2006,H-Times-TopLab-HighTemp,Aerated,18,c19-2,Haustrum haustorium,EPFS Rocks,34.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",24.1,,0,0.584,0,,100,0,,20/06/2006 03:25,20/06/2006 08:29,,20/06/2006 20:27,20/06/2006 21:44,,0.5,0.76,0.63,06:21:00,3.64,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c24-2,Haustrum haustorium,EPFS Rocks,28.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.7,,0,0.243,0,,90,0.008,,19/06/2006 11:29,19/06/2006 11:59,,20/06/2006 23:43,21/06/2006 04:37,,1.49,1.71,1.6,05:24:00,4.26,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,3.1,1,0.016,0,,100,0,,20/06/2006 10:45,,yes,20/06/2006 23:43,21/06/2006 04:40,,0.54,0.75,0.64,04:57:00,4.62,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c7-2,Haustrum haustorium,EPFS Rocks,33.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",16.4,,0,0.298,0,,100,0,,20/06/2006 20:25,20/06/2006 21:41,,21/06/2006 04:37,21/06/2006 09:05,,0.29,0.53,0.41,05:44:00,4.02,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c19-2,Haustrum haustorium,EPFS Rocks,16.2,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,3,0,0.01,0,,100,0,,20/06/2006 19:36,20/06/2006 20:25,,21/06/2006 04:37,21/06/2006 09:05,,0.34,0.56,0.45,05:17:00,4.35,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",24.5,,0,0.577,0,,100,0,,20/06/2006 23:45,21/06/2006 04:40,,21/06/2006 04:40,21/06/2006 09:09,,0,0.39,0.2,09:24:00,2.49,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c22-3,Haustrum haustorium,EPFS Rocks,31.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.9,,0,0.26,0,,90,0.01,,20/06/2006 20:27,20/06/2006 21:44,,21/06/2006 09:09,21/06/2006 10:07,,0.48,0.57,0.52,02:15:00,9.64,1
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",18,,0,0.179,0,,100,0,not observed feeding 21:41 thru 10:05 next day….missed or truly not feeding????,20/06/2006 19:36,20/06/2006 20:25,,21/06/2006 10:05,21/06/2006 11:37,,0.57,0.67,0.62,02:21:00,9.27,1
2006,H-Times-TopLab-HighTemp,Aerated,18,c4-2,Haustrum haustorium,EPFS Rocks,25,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.5,,0,0.193,0,,70,0.016,,20/06/2006 13:55,20/06/2006 15:01,,21/06/2006 13:35,21/06/2006 14:39,,0.94,1.03,0.99,02:10:00,9.97,1
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c16-1,Haustrum haustorium,EPFS Rocks,35.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",9.1,,0,0.054,0,,100,0,,21/06/2006 04:37,21/06/2006 09:05,,21/06/2006 17:41,21/06/2006 18:32,,0.36,0.58,0.47,05:19:00,4.32,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c19-2,Haustrum haustorium,EPFS Rocks,34.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",23.4,,0,0.572,0,,100,0,,21/06/2006 04:40,21/06/2006 09:09,,21/06/2006 17:44,21/06/2006 18:35,,0.36,0.58,0.47,05:20:00,4.31,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.1,,0,0.242,0,,100,0,,21/06/2006 14:36,21/06/2006 15:42,,21/06/2006 19:54,21/06/2006 21:02,,0.18,0.27,0.22,02:14:00,9.7,1
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.5,,0,0.165,0,,100,0,,21/06/2006 12:42,21/06/2006 13:33,,21/06/2006 19:54,21/06/2006 21:02,,0.26,0.35,0.31,01:59:00,10.79,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c14-3,Haustrum haustorium,EPFS Rocks,34.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.3,,0,0.16,0,,100,0,,21/06/2006 09:03,21/06/2006 10:03,,21/06/2006 21:57,22/06/2006 05:30,,0.5,0.85,0.67,08:33:00,2.73,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c9-2,Haustrum haustorium,EPFS Rocks,36.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",16.4,,0,0.314,0,,50,0.024,,21/06/2006 14:36,21/06/2006 15:42,,21/06/2006 21:59,22/06/2006 05:55,,0.26,0.64,0.45,09:02:00,2.59,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c8-2,Haustrum haustorium,EPFS Rocks,19.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,2.6,0,0.01,0,,100,0,,21/06/2006 15:40,21/06/2006 16:40,,22/06/2006 05:30,22/06/2006 09:56,,0.53,0.76,0.65,05:26:00,4.23,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.6,,0,0.143,0,,100,0,,21/06/2006 21:59,22/06/2006 05:33,,22/06/2006 05:33,22/06/2006 10:00,,0,0.5,0.25,12:01:00,1.96,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c14-2,Haustrum haustorium,EPFS Rocks,32.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",11.1,,0,0.066,0,,100,0,,22/06/2006 10:03,22/06/2006 11:18,,22/06/2006 14:10,22/06/2006 15:05,,0.12,0.21,0.16,02:10:00,9.97,1
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.8,,0,0.439,0,,100,0,,22/06/2006 05:33,22/06/2006 10:00,,22/06/2006 16:00,22/06/2006 17:06,,0.25,0.48,0.37,05:33:00,4.15,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c18-1,Haustrum haustorium,EPFS Rocks,43.9,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",18.1,,0,0.267,0,,100,0,,22/06/2006 12:06,22/06/2006 13:07,,22/06/2006 16:00,22/06/2006 17:06,,0.12,0.21,0.16,02:07:00,10.18,1
2006,H-Times-TopLab-HighTemp,Aerated,18,c17-2,Haustrum haustorium,EPFS Rocks,35.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",8.9,,0,0.038,0,,100,0,,22/06/2006 10:03,22/06/2006 11:18,,22/06/2006 16:05,22/06/2006 17:11,,0.2,0.3,0.25,02:21:00,9.27,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-3,Haustrum haustorium,EPFS Rocks,28,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",13.1,,0,0.085,0,,100,0,,22/06/2006 09:56,22/06/2006 11:10,,22/06/2006 17:03,22/06/2006 18:02,,0.25,0.34,0.29,02:13:00,9.77,1
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c13-2,Haustrum haustorium,EPFS Rocks,30,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.7,,0,0.17,0,,100,0,,21/06/2006 04:37,21/06/2006 09:05,,22/06/2006 17:06,22/06/2006 18:06,,1.33,1.56,1.45,05:28:00,4.21,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c8-2,Haustrum haustorium,EPFS Rocks,27.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",10.5,,0,0.06,0,,100,0,,22/06/2006 05:55,22/06/2006 10:00,,22/06/2006 18:06,22/06/2006 19:06,,0.34,0.55,0.44,05:05:00,4.51,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c9-2,Haustrum haustorium,EPFS Rocks,47.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",20.3,,0,0.519,0,,90,0.008,,21/06/2006 22:02,22/06/2006 05:37,,22/06/2006 18:09,22/06/2006 19:10,,0.52,0.88,0.7,08:36:00,2.71,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c7-2,Haustrum haustorium,EPFS Rocks,33.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",17.6,,0,0.261,0,,100,0,,22/06/2006 10:00,22/06/2006 11:14,,22/06/2006 19:06,22/06/2006 20:08,,0.33,0.42,0.38,02:16:00,9.57,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-3,Haustrum haustorium,EPFS Rocks,28,Cellana denticulata,EPFS & Lighthouse Reef,10.8,,0,0.051,0,,100,0,,22/06/2006 17:03,22/06/2006 18:02,,22/06/2006 22:03,23/06/2006 05:55,,0.17,0.54,0.35,08:51:00,2.64,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c2-2,Haustrum haustorium,EPFS Rocks,11.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.1,2.7,1,0.012,0,,100,0,,21/06/2006 09:05,21/06/2006 10:05,,22/06/2006 22:05,23/06/2006 06:00,,1.5,1.87,1.69,08:55:00,2.62,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c21-2,Haustrum haustorium,EPFS Rocks,38.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.6,,0,0.363,0,,90,0.009,,21/06/2006 20:54,21/06/2006 21:02,,22/06/2006 22:05,23/06/2006 06:00,,1.04,1.38,1.21,08:03:00,2.9,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.5,3.2,0,0.016,0,,100,0,,22/06/2006 11:18,22/06/2006 12:11,,22/06/2006 22:07,23/06/2006 06:04,,0.41,0.78,0.6,08:50:00,2.65,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c14-2,Haustrum haustorium,EPFS Rocks,32.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",11.1,,0,0.073,0,,100,0,,22/06/2006 17:11,22/06/2006 18:09,,22/06/2006 22:07,23/06/2006 06:04,,0.17,0.54,0.35,08:55:00,2.62,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c8-2,Haustrum haustorium,EPFS Rocks,19.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4,2.8,1,0.011,0,,100,0,,22/06/2006 05:30,22/06/2006 09:56,,23/06/2006 05:55,23/06/2006 11:16,,0.83,1.24,1.04,09:47:00,2.39,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-3,Haustrum haustorium,EPFS Rocks,28,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",12,,0,0.055,0,,100,0,,22/06/2006 22:03,23/06/2006 05:55,,23/06/2006 05:55,23/06/2006 11:16,,0,0.55,0.28,13:13:00,1.78,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.3,3.2,1,0.014,0,,100,0,,22/06/2006 14:10,22/06/2006 15:05,,23/06/2006 06:04,23/06/2006 11:24,,0.62,0.88,0.75,06:15:00,3.7,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c4-2,Haustrum haustorium,EPFS Rocks,25,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.3,,0,0.206,0,,80,0.013,,22/06/2006 21:10,22/06/2006 22:07,,23/06/2006 06:04,23/06/2006 11:24,,0.33,0.59,0.46,06:17:00,3.68,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c17-2,Haustrum haustorium,EPFS Rocks,35.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",7.7,,0,0.02,0,,100,0,,22/06/2006 22:07,23/06/2006 06:04,,23/06/2006 06:04,23/06/2006 11:24,,0,0.55,0.28,13:17:00,1.77,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-3,Haustrum haustorium,EPFS Rocks,13.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.8,3.1,0,0.016,0,,100,0,,21/06/2006 09:20,21/06/2006 10:05,,23/06/2006 18:42,23/06/2006 23:05,,2.36,2.57,2.47,05:08:00,4.47,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c18-1,Haustrum haustorium,EPFS Rocks,43.9,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.7,,0,0.311,0,,100,0,,23/06/2006 15:21,23/06/2006 16:23,,23/06/2006 18:42,23/06/2006 23:05,,0.1,0.32,0.21,05:25:00,4.24,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.6,2.5,1,0.008,0,,100,0,,23/06/2006 06:04,23/06/2006 11:24,,23/06/2006 18:43,23/06/2006 23:08,,0.3,0.71,0.51,09:45:00,2.4,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",12.6,,0,0.117,0,,100,0,,23/06/2006 12:06,23/06/2006 13:06,,23/06/2006 23:05,24/06/2006 06:35,,0.42,0.77,0.59,08:30:00,2.75,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c5-2,Haustrum haustorium,EPFS Rocks,39.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.3,,0,0.198,0,,0,0.028,,21/06/2006 09:09,21/06/2006 10:07,,23/06/2006 23:08,24/06/2006 06:39,,2.54,2.9,2.72,08:29:00,2.75,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",2.9,1.9,1,0.003,0,,100,0,,23/06/2006 18:43,23/06/2006 23:08,,23/06/2006 23:08,24/06/2006 06:39,,0,0.5,0.25,11:56:00,1.97,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",26,,0,0.916,0,,100,0,,23/06/2006 06:04,23/06/2006 11:24,,23/06/2006 23:08,24/06/2006 06:39,,0.49,1.02,0.76,12:51:00,1.83,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c15-2,Haustrum haustorium,EPFS Rocks,18.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",7,4.3,0,0.043,0,,100,0,,22/06/2006 05:33,22/06/2006 10:00,,24/06/2006 06:35,24/06/2006 11:49,,1.86,2.26,2.06,09:41:00,2.42,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c16-2,Haustrum haustorium,EPFS Rocks,13.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4,2.8,1,0.011,0,,100,0,,23/06/2006 13:04,23/06/2006 14:08,,24/06/2006 15:09,24/06/2006 16:08,,1.04,1.13,1.09,02:03:00,10.48,1
2006,H-Times-TopLab-HighTemp,Aerated,18,c12-2,Haustrum haustorium,EPFS Rocks,13.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.5,2.4,1,0.008,0,,100,0,,22/06/2006 15:05,22/06/2006 16:04,,24/06/2006 17:08,24/06/2006 18:08,,2.04,2.13,2.09,01:59:00,10.79,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-3,Haustrum haustorium,EPFS Rocks,28,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",15.8,,0,0.131,0,,100,0,,24/06/2006 06:33,24/06/2006 11:47,,24/06/2006 18:04,24/06/2006 18:58,,0.26,0.52,0.39,06:08:00,3.77,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c17-3,Haustrum haustorium,EPFS Rocks,26.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",5,,0,0.004,0,,100,0,,24/06/2006 16:08,24/06/2006 17:04,,24/06/2006 18:04,24/06/2006 18:58,,0.04,0.12,0.08,01:50:00,11.58,1
2006,H-Times-TopLab-HighTemp,Aerated,18,c4-2,Haustrum haustorium,EPFS Rocks,25,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",10.4,,0,0.06,0,,100,0,,23/06/2006 23:08,24/06/2006 06:39,,24/06/2006 18:08,24/06/2006 19:04,,0.48,0.83,0.65,08:27:00,2.76,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c17-3,Haustrum haustorium,EPFS Rocks,26.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",6.6,,0,0.011,0,,100,0,,24/06/2006 18:58,24/06/2006 20:00,,24/06/2006 22:00,24/06/2006 23:14,,0.08,0.18,0.13,02:16:00,9.57,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c1-1,Haustrum haustorium,EPFS Rocks,53.6,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.7,,0,0.375,0,,100,0,,24/06/2006 11:47,24/06/2006 13:04,,24/06/2006 23:14,25/06/2006 07:22,,0.42,0.82,0.62,09:25:00,2.49,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c20-3,Haustrum haustorium,EPFS Rocks,34,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.9,,0,0.241,0,,100,0,,23/06/2006 23:08,24/06/2006 06:39,,24/06/2006 23:18,25/06/2006 07:29,,0.69,1.35,1.02,15:42:00,1.51,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.5,2.3,0,0.009,0,,100,0,,24/06/2006 11:53,24/06/2006 13:17,,24/06/2006 23:18,25/06/2006 07:29,,0.42,0.82,0.62,09:35:00,2.44,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c9-2,Haustrum haustorium,EPFS Rocks,47.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",19.5,,0,0.498,0,,100,0,,23/06/2006 23:08,24/06/2006 06:39,,24/06/2006 23:18,25/06/2006 07:29,,0.69,1.35,1.02,15:42:00,1.51,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c13-2,Haustrum haustorium,EPFS Rocks,22.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",9.7,,0,0.048,0,,100,0,,24/06/2006 13:17,24/06/2006 14:09,,24/06/2006 23:18,25/06/2006 07:29,,0.38,0.76,0.57,09:03:00,2.58,0
2006,H-Times-TopLab-HighTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,32.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",10.9,,0,0.062,0,,100,0,,24/06/2006 21:04,24/06/2006 22:04,,24/06/2006 23:18,25/06/2006 07:29,,0.05,0.43,0.24,09:11:00,2.55,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c15-2,Haustrum haustorium,EPFS Rocks,18.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.4,2.5,0,0.01,0,,100,0,,24/06/2006 06:35,24/06/2006 11:49,,25/06/2006 07:26,25/06/2006 12:43,,0.82,1.26,1.04,10:31:00,2.23,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c5-2,Haustrum haustorium,EPFS Rocks,38.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.9,,0,0.318,0,,100,0,,24/06/2006 23:17,25/06/2006 07:26,,25/06/2006 07:26,25/06/2006 12:43,,0,0.56,0.28,13:26:00,1.76,0
2006,H-Times-TopLab-MidTemp,Aerated,18,c7-2,Haustrum haustorium,EPFS Rocks,33.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",16.5,,0,0.245,0,,100,0,,24/06/2006 23:17,25/06/2006 07:26,,25/06/2006 07:26,25/06/2006 12:43,,0,0.56,0.28,13:26:00,1.76,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c22-3,Haustrum haustorium,EPFS Rocks,31.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",10.5,,0,0.242,0,,90,0.014,,22/06/2006 22:07,23/06/2006 06:04,,25/06/2006 07:29,25/06/2006 12:57,,2.06,2.62,2.34,13:25:00,1.76,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c16-3,Haustrum haustorium,EPFS Rocks,16.6,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.1,2.5,0,0.013,0,,100,0,,24/06/2006 17:08,24/06/2006 18:08,,25/06/2006 12:57,25/06/2006 14:38,,0.78,0.9,0.84,02:41:00,8.21,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c11-2,Haustrum haustorium,EPFS Rocks,26.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",12.5,,0,0.158,0,,90,0.008,,24/06/2006 18:58,24/06/2006 20:00,,25/06/2006 15:30,25/06/2006 16:35,,0.81,0.9,0.86,02:07:00,10.18,1
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c3-1,Haustrum haustorium,EPFS Rocks,33.1,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",15.4,,0,0.177,0,,100,0,,23/06/2006 15:21,23/06/2006 16:23,,25/06/2006 17:37,25/06/2006 18:36,,2.05,2.14,2.09,02:01:00,10.64,1
2006,H-Times-TopLab-HighTemp,Aerated,18,c8-1,Haustrum haustorium,EPFS Rocks,30.6,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.8,,0,0.343,0,,100,0,,24/06/2006 23:18,25/06/2006 07:29,,25/06/2006 20:37,25/06/2006 21:39,,0.55,0.93,0.74,09:13:00,2.54,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-3,Haustrum haustorium,EPFS Rocks,13.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.3,3,0,0.014,0,,100,0,,23/06/2006 23:05,24/06/2006 06:35,,25/06/2006 22:27,26/06/2006 07:42,,1.66,2.36,2.01,16:45:00,1.41,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c12-2,Haustrum haustorium,EPFS Rocks,13.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.3,3,0,0.013,0,,100,0,,24/06/2006 17:08,24/06/2006 18:08,,25/06/2006 22:29,26/06/2006 07:44,,1.18,1.61,1.39,10:15:00,2.29,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c13-2,Haustrum haustorium,EPFS Rocks,22.7,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",8.8,,0,0.039,0,,100,0,,25/06/2006 07:29,25/06/2006 12:57,,25/06/2006 22:29,26/06/2006 07:44,,0.4,1.01,0.7,14:43:00,1.6,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c14-3,Haustrum haustorium,EPFS Rocks,34.4,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.9,,0,0.222,0,,100,0,,25/06/2006 07:22,25/06/2006 12:40,,26/06/2006 07:40,26/06/2006 13:04,,0.79,1.24,1.01,10:42:00,2.19,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c13-2,Haustrum haustorium,EPFS Rocks,46.6,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",16.9,,0,0.419,0,,100,0,,25/06/2006 22:25,26/06/2006 07:40,,26/06/2006 07:40,26/06/2006 13:04,,0,0.61,0.31,14:39:00,1.61,0
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c12-2,Haustrum haustorium,EPFS Rocks,31,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",16.5,,0,0.208,0,,100,0,,25/06/2006 22:27,26/06/2006 07:42,,26/06/2006 13:06,26/06/2006 14:04,,0.22,0.65,0.44,10:13:00,2.3,0
2006,H-Times-TopLab-HighTemp,Aerated,18,c6-1,Haustrum haustorium,EPFS Rocks,34.7,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",12.1,,0,0.116,0,,100,0,,24/06/2006 20:04,24/06/2006 21:04,,26/06/2006 14:06,26/06/2006 15:13,,1.71,1.8,1.75,02:07:00,10.18,1
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-4,Haustrum haustorium,EPFS Rocks,24.6,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",8.6,,0,0.022,0,,100,0,,26/06/2006 22:06,27/06/2006 08:20,,26/06/2006 22:06,27/06/2006 08:20,,0,0.43,0.21,20:28:00,1.16,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-4,Haustrum haustorium,EPFS Rocks,24.6,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",4.9,,0,0.003,0,,100,0,,26/06/2006 22:06,27/06/2006 08:20,,26/06/2006 22:06,27/06/2006 08:20,,0,0.43,0.21,20:28:00,1.16,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-4,Haustrum haustorium,EPFS Rocks,24.6,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",5.9,,0,0.007,0,,100,0,,26/06/2006 22:06,27/06/2006 08:20,,26/06/2006 22:06,27/06/2006 08:20,,0,0.43,0.21,20:28:00,1.16,0
2006,H-Times-TopLab-LowTemp,Aerated,10,c22-3,Haustrum haustorium,EPFS Rocks,31,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",9.6,,0,0.048,0,,100,0,not sure of start time,26/06/2006 22:06,27/06/2006 08:20,,26/06/2006 22:06,27/06/2006 08:20,,0,0.43,0.21,20:28:00,1.16,0
